DATAFLOW,LAST UPDATE,freq,hhtyp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2008,4.8,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2009,4.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2010,2.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2011,2.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2012,3.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2013,4.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2014,4.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2015,2.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2016,4.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2017,3.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2018,3.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2019,2.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2020,1.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2021,2.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2022,4.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2023,5.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,AT,2024,7.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2003,8.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2004,9.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2005,16.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2006,17.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2007,14.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2008,8.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2009,8.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2010,9.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2011,9.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2012,8.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2013,12.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2014,7.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2015,7.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2016,5.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2017,8.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2018,7.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2019,5.8,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2020,6.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2021,6.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2022,6.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2023,10.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BE,2024,7.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2005,65.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2006,65.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2007,67.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2008,69.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2009,65.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2010,71.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2011,56.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2012,58.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2013,52.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2014,50.0,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2015,47.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2016,44.6,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2017,44.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2018,41.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2019,39.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2020,33.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2021,29.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2022,26.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2023,23.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,BG,2024,22.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2005,28.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2006,30.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2007,36.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2008,37.8,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2009,17.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2010,26.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2011,25.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2012,31.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2013,32.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2014,26.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2015,29.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2016,24.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2017,26.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2018,23.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2019,19.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2020,20.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2021,17.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2022,19.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2023,15.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CY,2024,12.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2005,11.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2006,11.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2007,9.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2008,8.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2009,7.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2010,6.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2011,7.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2012,8.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2013,7.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2014,6.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2015,8.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2016,6.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2017,6.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2018,4.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2019,3.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2020,3.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2021,3.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2022,4.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2023,7.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,CZ,2024,5.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2005,6.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2006,6.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2007,6.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2008,7.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2009,7.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2010,7.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2011,7.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2012,7.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2013,6.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2014,6.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2015,4.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2016,4.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2017,4.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2018,4.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2019,4.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2020,9.8,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2021,5.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2022,7.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2023,9.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DE,2024,8.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2003,12.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2004,9.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2005,11.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2006,10.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2007,12.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2008,2.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2009,1.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2010,3.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2011,2.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2012,2.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2013,5.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2014,5.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2015,6.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2016,5.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2017,4.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2018,4.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2019,5.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2020,5.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2021,5.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2022,8.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2023,10.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,DK,2024,7.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2004,8.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2005,5.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2006,5.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2007,5.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2008,2.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2009,3.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2010,5.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2011,3.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2012,6.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2013,4.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2014,2.6,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2015,3.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2016,5.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2017,5.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2018,3.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2019,4.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2020,5.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2021,4.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2022,4.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2023,5.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EE,2024,5.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2003,24.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2004,23.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2005,17.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2006,15.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2007,18.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2008,13.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2009,15.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2010,17.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2011,22.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2012,27.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2013,31.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2014,34.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2015,29.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2016,30.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2017,26.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2018,24.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2019,20.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2020,23.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2021,22.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2022,22.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2023,22.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,EL,2024,25.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2004,10.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2005,13.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2006,11.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2007,12.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2008,8.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2009,9.9,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2010,7.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2011,6.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2012,9.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2013,10.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2014,14.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2015,13.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2016,12.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2017,9.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2018,13.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2019,11.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2020,15.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2021,18.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2022,19.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2023,22.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,ES,2024,20.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2004,4.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2005,2.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2006,3.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2007,1.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2008,2.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2009,2.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2010,2.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2011,3.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2012,2.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2013,2.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2014,3.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2015,3.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2016,4.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2017,3.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2018,2.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2019,1.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2020,2.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2021,1.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2022,2.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2023,4.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FI,2024,4.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FR,2004,10.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FR,2005,8.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FR,2006,7.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FR,2007,5.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FR,2008,5.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FR,2009,7.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FR,2010,8.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FR,2011,7.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FR,2012,7.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FR,2013,7.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FR,2014,8.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FR,2015,8.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A1M,TOTAL,PC,FR,2016,7.2,,
